x-axis,1,2
second,Volt,Volt
-100.000E-06,+1.132646659E+00,+1.081344531E+00
-99.900E-06,+1.135686870E+00,+1.083706355E+00
-99.800E-06,+1.138884116E+00,+1.084821280E+00
-99.700E-06,+1.138940748E+00,+1.086853354E+00
-99.600E-06,+1.141688773E+00,+1.089460114E+00
-99.500E-06,+1.144659880E+00,+1.091426111E+00
-99.400E-06,+1.146782973E+00,+1.093558828E+00
-99.300E-06,+1.148422489E+00,+1.095009800E+00
-99.200E-06,+1.150401259E+00,+1.097261867E+00
-99.100E-06,+1.152335686E+00,+1.098304330E+00
-99.000E-06,+1.153752331E+00,+1.100345968E+00
-98.900E-06,+1.156060338E+00,+1.101397724E+00
-98.800E-06,+1.158253017E+00,+1.103847599E+00
-98.700E-06,+1.160388822E+00,+1.104887276E+00
-98.600E-06,+1.162238587E+00,+1.106269053E+00
-98.500E-06,+1.163158883E+00,+1.108024952E+00
-98.400E-06,+1.166764276E+00,+1.113043420E+00
-98.300E-06,+1.168830766E+00,+1.113163162E+00
-98.200E-06,+1.170520468E+00,+1.115499682E+00
-98.100E-06,+1.172336027E+00,+1.116554706E+00
-98.000E-06,+1.174010110E+00,+1.117949406E+00
-97.900E-06,+1.176038644E+00,+1.120248603E+00
-97.800E-06,+1.178325369E+00,+1.122466133E+00
-97.700E-06,+1.179154224E+00,+1.124293651E+00
-97.600E-06,+1.182077931E+00,+1.126445467E+00
-97.500E-06,+1.186038257E+00,+1.126492385E+00
-97.400E-06,+1.187034284E+00,+1.130559198E+00
-97.300E-06,+1.188088977E+00,+1.133383889E+00
-97.200E-06,+1.189691290E+00,+1.133885630E+00
-97.100E-06,+1.191155034E+00,+1.136105977E+00
-97.000E-06,+1.193277976E+00,+1.136809789E+00
-96.900E-06,+1.193881778E+00,+1.138439529E+00
-96.800E-06,+1.195115059E+00,+1.140669743E+00
-96.700E-06,+1.197649958E+00,+1.141353913E+00
-96.600E-06,+1.199993256E+00,+1.142447738E+00
-96.500E-06,+1.202716429E+00,+1.144347085E+00
-96.400E-06,+1.202861355E+00,+1.146922637E+00
-96.300E-06,+1.205310778E+00,+1.148313707E+00
-96.200E-06,+1.206075619E+00,+1.148296490E+00
-96.100E-06,+1.209390454E+00,+1.151281575E+00
-96.000E-06,+1.211039052E+00,+1.154885116E+00
-95.900E-06,+1.212832998E+00,+1.155476929E+00
-95.800E-06,+1.213441256E+00,+1.156018809E+00
-95.700E-06,+1.215404196E+00,+1.158103584E+00
-95.600E-06,+1.215454925E+00,+1.158926083E+00
